/data/UFget/MM/DIMACS10/vsp_bcsstk30_500sep_10in_1Kout/vsp_bcsstk30_500sep_10in_1Kout.mtx,411,6.588093,6.092314,0.000630,0.000681
/data/UFget/MM/DIMACS10/tx2010/tx2010.mtx,30475,6.328952,6.707401,0.000993,0.000937
/data/UFget/MM/DIMACS10/netherlands_osm/netherlands_osm.mtx,12524,5.093666,5.359879,0.001829,0.001738
/data/UFget/MM/DIMACS10/kron_g500-logn16/kron_g500-logn16.mtx,66,0.534525,0.507370,0.009435,0.009940
/data/UFget/MM/DIMACS10/NACA0015/NACA0015.mtx,433,2.907977,3.023277,0.002857,0.002748
/data/UFget/MM/DIMACS10/delaunay_n20/delaunay_n20.mtx,1331,5.845493,4.978636,0.001435,0.001685
/data/UFget/MM/DIMACS10/rgg_n_2_19_s0/rgg_n_2_19_s0.mtx,134,1.773280,1.676862,0.004279,0.004525
/data/UFget/MM/DIMACS10/auto/auto.mtx,1268,4.748631,4.533807,0.001585,0.001660
/data/UFget/MM/DIMACS10/kron_g500-logn17/kron_g500-logn17.mtx,97,0.434337,0.429394,0.024152,0.024430
/data/UFget/MM/DIMACS10/delaunay_n21/delaunay_n21.mtx,1583,6.326382,5.247844,0.002652,0.003197
/data/UFget/MM/DIMACS10/hugetrace-00000/hugetrace-00000.mtx,26678,5.650358,5.449040,0.004059,0.004209
/data/UFget/MM/DIMACS10/rgg_n_2_20_s0/rgg_n_2_20_s0.mtx,184,2.273826,2.009449,0.006984,0.007903
/data/UFget/MM/DIMACS10/italy_osm/italy_osm.mtx,2247,4.540989,4.751246,0.006034,0.005767
/data/UFget/MM/DIMACS10/venturiLevel3/venturiLevel3.mtx,2603,5.437161,5.169519,0.004444,0.004674
/data/UFget/MM/DIMACS10/great-britain_osm/great-britain_osm.mtx,8272,4.964907,5.217749,0.006401,0.006091
/data/UFget/MM/DIMACS10/hugetric-00000/hugetric-00000.mtx,19035,6.045644,5.667703,0.004816,0.005137
/data/UFget/MM/DIMACS10/hugetric-00010/hugetric-00010.mtx,74918,4.586353,4.870263,0.007186,0.006767
